703,No<comma> ’faith<comma> my coz<comma> wish not a man from England,wish not
704,The pretty and sweet manner of it forced Those waters from me which I would have stopped<comma> But I had not so much of man in me<comma> And all my mother came into mine eyes And gave me up to tears,had not
705,I tell thee truly<comma> herald<comma> I know not if the day be ours or no<comma> For yet a many of your horsemen peer And gallop o’er the field,know not
706,By Jeshu<comma> I am your Majesty’s countryman<comma> I care not who know it,care not
707,I need not to be ashamed of your Majesty<comma> praised be God<comma> so long as your Majesty is an honest man,need not
708,Your Majesty came not like yourself,came not
709,Vouchsafe to those that have not read the story That I may prompt them; and of such as have<comma> I humbly pray them to admit th’ excuse Of time<comma> of numbers<comma> and due course of things<comma> Which cannot in their huge and proper life Be here presented,have not
710,Will you mock at an ancient tradition begun upon an honorable respect and worn as a memorable trophy of predeceased valor<comma> and dare not avouch in your deeds any of your words,dare not
711,And while thou liv’st<comma> dear Kate<comma> take a fellow of plain and uncoined constancy<comma> for he perforce must do thee right because he hath not the gift to woo in other places,hath not
712,By which honor I dare not swear thou lovest me<comma> yet my blood begins to flatter me that thou dost<comma> notwithstanding the poor and untempering effect of my visage,dare not
713,They are then excused<comma> my lord<comma> when they see not what they do,see not
714,Only he hath not yet subscribèd this: Where your Majesty demands that the King of France<comma> having any occasion to write for matter of grant<comma> shall name your Highness in this form and with this addition<comma> in French: Notre très cher fils Henri<comma> roi d’ Angleterre<comma> héritier de France; and thus in Latin: Praeclarissimus filius noster Henricus<comma> rex Angliae et hœres Franciae,hath not
715,Nor this I have not<comma> brother<comma> so denied But your request shall make me let it pass,have not
716,I advise you— And take it from a heart that wishes towards you Honor and plenteous safety— that you read The Cardinal’s malice and his potency Together; to consider further that What his high hatred would effect wants not A minister in his power,wants not
717,This butcher’s cur is venomed-mouthed<comma> and I Have not the power to muzzle him; therefore best Not wake him in his slumber,Have not
718,Heat not a furnace for your foe so hot That it do singe yourself,Heat not
719,But this top-proud fellow— Whom from the flow of gall I name not<comma> but From sincere motions— by intelligence<comma> And proofs as clear as founts in July when We see each grain of gravel<comma> I do know To be corrupt and treasonous,name not
720,Say not“ treasonous,Say not
721,There have been commissions Sent down among ’em which hath flawed the heart Of all their loyalties<comma> wherein<comma> although My good Lord Cardinal<comma> they vent reproaches Most bitterly on you as putter-on Of these exactions<comma> yet the King our master<comma> Whose honor heaven shield from soil<comma> even he escapes not Language unmannerly— yea<comma> such which breaks The sides of loyalty and almost appears In loud rebellion,escapes not
722,Not“ almost appears”— It doth appear,appear Not
723,Yet see<comma> When these so noble benefits shall prove Not well disposed<comma> the mind growing once corrupt<comma> They turn to vicious forms ten times more ugly Than ever they were fair,prove Not
724,Take good heed You charge not in your spleen a noble person And spoil your nobler soul,charge not
725,Yet let ’em look they glory not in mischief<comma> Nor build their evils on the graves of great men<comma> For then my guiltless blood must cry against ’em,glory not
726,Yes<comma> but it held not; For when the King once heard it<comma> out of anger He sent command to the Lord Mayor straight To stop the rumor and allay those tongues That durst disperse it,held not
727,Learn this<comma> brother: We live not to be griped by meaner persons,live not
728,My good lord<comma> Not your demand; it values not your asking,values not
729,Therefore I say again<comma> I utterly abhor<comma> yea<comma> from my soul Refuse you for my judge<comma> whom<comma> yet once more<comma> I hold my most malicious foe and think not At all a friend to truth,think not
730,I do profess You speak not like yourself<comma> who ever yet Have stood to charity and displayed th’ effects Of disposition gentle and of wisdom O’ertopping woman’s power,speak not
731,You are not to be taught That you have many enemies that know not Why they are so but<comma> like to village curs<comma> Bark when their fellows do,know not
732,First<comma> methought I stood not in the smile of heaven<comma> who had Commanded nature that my lady’s womb<comma> If it conceived a male child by me<comma> should Do no more offices of life to ’t than The grave does to th’ dead<comma> for her male issue Or died where they were made<comma> or shortly after This world had aired them,stood not
733,But all hoods make not monks,make not
734,My lords<comma> I care not<comma> so much I am happy Above a number<comma> if my actions Were tried by ev’ry tongue<comma> ev’ry eye saw ’em<comma> Envy and base opinion set against ’em<comma> I know my life so even,care not
735,We come not by the way of accusation<comma> To taint that honor every good tongue blesses<comma> Nor to betray you any way to sorrow— You have too much<comma> good lady— but to know How you stand minded in the weighty difference Between the King and you<comma> and to deliver<comma> Like free and honest men<comma> our just opinions And comforts to your cause,come not
736,My friends<comma> They that must weigh out my afflictions<comma> They that my trust must grow to<comma> live not here,live not
737,My lord<comma> I dare not make myself so guilty To give up willingly that noble title Your master wed me to,dare not
738,This candle burns not clear,burns not
739,Since I had my office I have kept you next my heart<comma> have not alone Employed you where high profits might come home<comma> But pared my present havings to bestow My bounties upon you,have not
740,The heads of all thy brother cardinals<comma> With thee and all thy best parts bound together<comma> Weighed not a hair of his,Weighed not
